,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,YearMonth,Revenue,MarketGrowth,TotalMarketRevenue,MarketShare,Rating,Review
150,100151,72459,Toothbrush Set,6,2025-04-23 04:05:42,164.93,9523,Nepal,2025-04,989.58,-0.047256097560975596,832280.23,0.00118899856602385,4.7,Worth the money
151,100152,52166,Sajilo Water Purifier,6,2024-10-27 02:31:13,2887.37,8835,Nepal,2024-10,17324.22,0.10147601476014767,709513.82,0.02441702967815342,4.3,"Bought again, loved it"
152,100153,81856,Everest Notebook,14,2025-05-01 04:48:17,154.47,9567,Nepal,2025-05,2162.58,0.13280000000000003,828681.74,0.0026096629087060614,4.3,Highly useful
153,100154,65267,Buddha Keychain,12,2025-05-19 06:00:17,134.86,5924,Nepal,2025-05,1618.3200000000002,0.13280000000000003,828681.74,0.0019528848312743083,4.7,Highly useful
154,100155,14245,Himalayan Noodles Pack,17,2024-10-28 10:16:15,49.31,8889,Nepal,2024-10,838.27,0.10147601476014767,709513.82,0.001181470996576219,2.7,Didn't like it
155,100156,96481,Nepali Tea Box,6,2024-09-28 01:57:31,176.0,7871,Nepal,2024-09,1056.0,-0.09666666666666668,698740.75,0.0015112901315688257,4.4,Great product!
156,100157,48885,Rice Cooker Small,20,2025-04-22 09:51:31,2062.74,8536,Nepal,2025-04,41254.799999999996,-0.047256097560975596,832280.23,0.0495684007777044,1.7,Poor quality
157,100158,21970,Rudraksha Mala,11,2025-03-07 07:54:48,385.68,5937,Nepal,2025-03,4242.4800000000005,0.12328767123287676,953405.02,0.004449819238417688,4.5,Will recommend for sure
158,100159,56249,Electric Induction Stove,4,2025-06-10 02:59:19,6298.97,8870,Nepal,2025-06,25195.88,-0.5720338983050848,347660.77,0.07247260023039125,1.5,Delivery was slow
159,100160,61390,Mi Smartphone Case,20,2024-10-28 22:31:27,258.52,5731,Nepal,2024-10,5170.4,0.10147601476014767,709513.82,0.007287243538117411,4.7,Excellent service and packaging
160,100161,90549,SastoDeal Hoodie,5,2024-10-09 04:35:00,1548.73,8825,Nepal,2024-10,7743.65,0.10147601476014767,709513.82,0.01091402278816782,4.4,Highly useful
161,100162,24005,Steel Water Bottle,9,2025-01-11 18:48:56,730.24,6110,Nepal,2025-01,6572.16,0.35090909090909084,1048154.77,0.006270219044082583,2.4,Delivery was slow
162,100163,97454,Everest Notebook,14,2025-01-12 11:56:54,123.0,7643,Nepal,2025-01,1722.0,0.35090909090909084,1048154.77,0.0016428871472864643,3.7,Average quality
163,100164,10610,Himalayan Noodles Pack,7,2024-09-18 01:27:45,57.01,7443,Nepal,2024-09,399.07,-0.09666666666666668,698740.75,0.0005711274174291395,4.5,Excellent service and packaging
164,100165,38675,KTM Bike Helmet,19,2024-11-15 21:50:04,1300.11,6722,Nepal,2024-11,24702.089999999997,-0.15410385259631487,547351.24,0.045130234837871194,1.6,Too expensive for the quality
165,100166,38657,Nepali Tea Box,19,2024-08-22 08:09:04,310.0,8581,Nepal,2024-08,5890.0,-0.0430622009569378,559344.29,0.01053018705169941,3.6,Meets expectations
166,100167,59381,Nepali Tea Box,10,2025-04-01 11:48:40,268.34,8345,Nepal,2025-04,2683.3999999999996,-0.047256097560975596,832280.23,0.003224154441347237,3.1,Nothing special
167,100168,71777,Wall Calendar,14,2024-06-22 22:58:51,322.8,8541,Nepal,2024-06,4519.2,0.0,365134.28,0.012376816550886429,4.2,"Bought again, loved it"
168,100169,84475,Himalayan Noodles Pack,13,2025-02-19 08:19:38,38.78,5950,Nepal,2025-02,504.14,-0.21399730820995966,798494.09,0.0006313634707052121,3.4,Nothing special
169,100170,38434,Mi Smartphone Case,8,2024-07-06 00:26:51,398.82,9400,Nepal,2024-07,3190.56,0.3227848101265822,654158.58,0.004877349464712364,4.5,Very satisfied
170,100171,36641,KTM Bike Helmet,6,2025-04-05 00:27:06,1740.93,5755,Nepal,2025-04,10445.58,-0.047256097560975596,832280.23,0.012550556439385806,3.7,Meets expectations
171,100172,37496,Buddha Keychain,8,2025-04-08 21:51:48,108.54,7727,Nepal,2025-04,868.32,-0.047256097560975596,832280.23,0.0010433024463406995,2.4,Below expectations
172,100173,82832,Everest Notebook,16,2024-09-16 00:15:43,181.94,6755,Nepal,2024-09,2911.04,-0.09666666666666668,698740.75,0.004166123129358063,4.1,Excellent experience
173,100174,16738,Kashmiri Shawl,6,2024-11-14 07:38:45,1197.05,7791,Nepal,2024-11,7182.299999999999,-0.15410385259631487,547351.24,0.013121921492312687,1.4,Not good
174,100175,16740,SastoDeal Hoodie,19,2024-07-04 19:03:25,928.61,9316,Nepal,2024-07,17643.59,0.3227848101265822,654158.58,0.02697142640856289,4.5,Great product!
175,100176,47976,Steel Water Bottle,5,2024-06-20 23:51:34,339.14,6001,Nepal,2024-06,1695.6999999999998,0.0,365134.28,0.004644044925061541,3.6,Takes time to use
176,100177,25115,Nepali Tea Box,17,2024-06-26 00:31:06,246.1,5590,Nepal,2024-06,4183.7,0.0,365134.28,0.011457976501138155,3.7,Average quality
177,100178,35497,CG Electric Kettle,14,2025-02-03 15:17:30,1389.04,5453,Nepal,2025-02,19446.559999999998,-0.21399730820995966,798494.09,0.02435404374752479,1.3,Item arrived damaged
178,100179,89188,Toothbrush Set,7,2024-12-06 20:29:26,157.88,5842,Nepal,2024-12,1105.1599999999999,0.08910891089108919,570405.23,0.0019374997666132899,4.3,Excellent service and packaging
179,100180,21087,Steel Water Bottle,8,2024-10-23 02:46:02,715.23,7120,Nepal,2024-10,5721.84,0.10147601476014767,709513.82,0.008064451796019985,4.8,Will recommend for sure
180,100181,51936,Handmade Woolen Cap,3,2025-03-11 03:08:16,486.66,8958,Nepal,2025-03,1459.98,0.12328767123287676,953405.02,0.001531332402676042,4.9,Great product!
181,100182,59425,Buddha Keychain,2,2024-12-09 20:32:17,142.25,6548,Nepal,2024-12,284.5,0.08910891089108919,570405.23,0.0004987682178159552,4.1,Great product!
182,100183,32103,Daraz Shopping Bag,20,2024-08-29 04:58:07,87.21,9489,Nepal,2024-08,1744.1999999999998,-0.0430622009569378,559344.29,0.0031182941011161473,4.5,Fast delivery
183,100184,48874,Electric Induction Stove,12,2024-09-28 19:06:15,4092.3,7224,Nepal,2024-09,49107.600000000006,-0.09666666666666668,698740.75,0.07028014324339894,4.6,Excellent service and packaging
184,100185,34853,Wooden Wall Clock,4,2025-01-16 18:50:55,1194.76,8388,Nepal,2025-01,4779.04,0.35090909090909084,1048154.77,0.00455947932193258,3.4,Meets expectations
185,100186,31142,Wall Calendar,3,2024-09-10 04:24:45,240.09,8598,Nepal,2024-09,720.27,-0.09666666666666668,698740.75,0.0010308114991146573,3.6,It's okay
186,100187,22539,Wall Calendar,20,2025-01-21 00:58:01,210.52,5293,Nepal,2025-01,4210.400000000001,0.35090909090909084,1048154.77,0.004016964021448856,4.5,Good quality at a fair price
187,100188,40848,Nepali Tea Box,16,2024-06-29 19:14:59,202.73,9517,Nepal,2024-06,3243.68,0.0,365134.28,0.008883526356385929,3.7,Nothing special
188,100189,26836,Wall Calendar,12,2024-07-19 04:43:57,174.43,8172,Nepal,2024-07,2093.16,0.3227848101265822,654158.58,0.0031997745867676304,4.8,Good quality at a fair price
189,100190,68303,Shree Antacid Syrup,3,2025-01-24 09:47:29,138.9,5530,Nepal,2025-01,416.70000000000005,0.35090909090909084,1048154.77,0.00039755579226148066,1.6,Item arrived damaged
190,100191,97532,Rudraksha Mala,5,2025-05-22 14:36:21,319.03,5219,Nepal,2025-05,1595.1499999999999,0.13280000000000003,828681.74,0.001924924760620404,4.7,Highly useful
191,100192,12637,CG Electric Kettle,8,2025-01-14 10:39:54,1679.39,5120,Nepal,2025-01,13435.12,0.35090909090909084,1048154.77,0.012817878031504833,3.4,Works okay but packaging could improve
192,100193,18301,CG Electric Kettle,9,2025-03-22 12:52:52,2317.22,5725,Nepal,2025-03,20854.98,0.12328767123287676,953405.02,0.02187420829816902,4.7,Good quality at a fair price
193,100194,65385,Handmade Woolen Cap,2,2024-12-07 00:39:33,536.9,7637,Nepal,2024-12,1073.8,0.08910891089108919,570405.23,0.0018825213085791658,4.3,Worth the money
194,100195,21690,Himalayan Noodles Pack,3,2025-03-29 18:01:58,30.8,5861,Nepal,2025-03,92.4,0.12328767123287676,953405.02,9.691578926236407e-05,4.8,Great product!
195,100196,11321,Kashmiri Shawl,7,2025-03-23 21:21:33,1509.87,5476,Nepal,2025-03,10569.09,0.12328767123287676,953405.02,0.011085624449512547,4.7,Excellent experience
196,100197,77722,Everest Notebook,16,2024-07-14 16:17:13,128.1,5947,Nepal,2024-07,2049.6,0.3227848101265822,654158.58,0.003133185228572558,4.9,"Bought again, loved it"
197,100198,74627,Steel Water Bottle,1,2024-08-22 16:07:19,364.44,8523,Nepal,2024-08,364.44,-0.0430622009569378,559344.29,0.0006515486195452178,3.0,Takes time to use
198,100199,93902,KTM Bike Helmet,13,2025-03-27 15:10:25,1125.46,5012,Nepal,2025-03,14630.98,0.12328767123287676,953405.02,0.015346027861275577,4.5,Good quality at a fair price
199,100200,65895,Rudraksha Mala,7,2024-09-12 10:53:28,270.55,5158,Nepal,2024-09,1893.8500000000001,-0.09666666666666668,698740.75,0.0027103757724163077,3.2,Reasonable for the price
200,100201,51033,Himalayan Noodles Pack,2,2025-04-23 11:52:04,50.02,8938,Nepal,2025-04,100.04,-0.047256097560975596,832280.23,0.00012019989949779296,4.4,Great product!
201,100202,25002,Handmade Woolen Cap,19,2024-11-07 22:05:49,340.97,6210,Nepal,2024-11,6478.43,-0.15410385259631487,547351.24,0.0118359647819561,4.1,Will recommend for sure
202,100203,61695,Wall Calendar,19,2024-06-28 03:05:35,247.56,6392,Nepal,2024-06,4703.64,0.0,365134.28,0.012881945787177254,1.7,Not good
203,100204,83440,Kashmiri Shawl,14,2025-05-24 21:43:20,1479.92,7334,Nepal,2025-05,20718.88,0.13280000000000003,828681.74,0.025002216170468532,4.5,Excellent experience
204,100205,67756,Mi Smartphone Case,16,2025-02-05 19:31:32,266.25,9852,Nepal,2025-02,4260.0,-0.21399730820995966,798494.09,0.005335042617535216,4.3,Highly useful
205,100206,22057,Everest Notebook,14,2025-04-07 22:52:44,164.83,5842,Nepal,2025-04,2307.6200000000003,-0.047256097560975596,832280.23,0.0027726478616463116,3.3,It's okay
206,100207,55940,KTM Bike Helmet,6,2025-03-17 07:56:28,998.18,9530,Nepal,2025-03,5989.08,0.12328767123287676,953405.02,0.006281779384799128,4.7,Great product!
207,100208,22100,Toothbrush Set,17,2025-02-07 18:54:31,235.46,8372,Nepal,2025-02,4002.82,-0.21399730820995966,798494.09,0.005012961335756411,4.8,Worth the money
208,100209,15102,Rice Cooker Small,18,2025-03-06 00:29:02,3028.22,7642,Nepal,2025-03,54507.96,0.12328767123287676,953405.02,0.05717188273248236,3.2,Nothing special
209,100210,26839,Everest Notebook,20,2025-03-05 05:43:55,126.04,9456,Nepal,2025-03,2520.8,0.12328767123287676,953405.02,0.002643996986716097,3.7,Nothing special
210,100211,74795,Wooden Wall Clock,17,2024-08-16 02:09:07,1541.45,7883,Nepal,2024-08,26204.65,-0.0430622009569378,559344.29,0.04684887370531663,4.8,Will recommend for sure
211,100212,87811,Kashmiri Shawl,10,2024-10-18 23:14:39,1102.0,5722,Nepal,2024-10,11020.0,0.10147601476014767,709513.82,0.01553176229886544,4.3,Excellent experience
212,100213,20230,Kashmiri Shawl,2,2024-10-18 13:09:12,1720.18,9129,Nepal,2024-10,3440.36,0.10147601476014767,709513.82,0.004848897798777197,3.3,Average quality
213,100214,70060,Sajilo Water Purifier,2,2024-09-03 22:57:02,4111.06,6700,Nepal,2024-09,8222.12,-0.09666666666666668,698740.75,0.011767053803574503,1.9,Not good
214,100215,19076,SastoDeal Hoodie,3,2025-02-10 20:17:35,1004.99,8510,Nepal,2025-02,3014.9700000000003,-0.21399730820995966,798494.09,0.0037758200564765613,1.6,Delivery was slow
215,100216,14193,Himalayan Noodles Pack,9,2024-12-12 17:27:47,46.04,5332,Nepal,2024-12,414.36,0.08910891089108919,570405.23,0.0007264309270095578,4.4,Good quality at a fair price
216,100217,96013,Wall Calendar,16,2025-02-19 15:16:54,154.05,7671,Nepal,2025-02,2464.8,-0.21399730820995966,798494.09,0.0030868105736386858,3.4,Nothing special
217,100218,26070,Steel Water Bottle,18,2025-01-15 03:43:46,611.45,9879,Nepal,2025-01,11006.1,0.35090909090909084,1048154.77,0.010500453096254097,4.2,Excellent service and packaging
218,100219,18315,Himalayan Noodles Pack,6,2024-08-01 13:06:37,50.5,9333,Nepal,2024-08,303.0,-0.0430622009569378,559344.29,0.0005417057176001563,4.1,Highly useful
219,100220,89538,Everest Notebook,5,2025-04-08 09:21:10,101.32,7501,Nepal,2025-04,506.59999999999997,-0.047256097560975596,832280.23,0.0006086892151697512,4.3,Excellent experience
220,100221,56133,Mi Smartphone Case,13,2024-07-11 04:36:15,483.06,8379,Nepal,2024-07,6279.78,0.3227848101265822,654158.58,0.009599782364698176,3.8,It's okay
221,100222,45120,Everest Notebook,17,2024-06-20 06:07:21,156.05,6049,Nepal,2024-06,2652.8500000000004,0.0,365134.28,0.007265409317361274,4.7,Highly useful
222,100223,20898,CG Electric Kettle,7,2025-01-20 10:24:04,2378.05,5080,Nepal,2025-01,16646.350000000002,0.35090909090909084,1048154.77,0.015881576343921042,4.1,Highly useful
223,100224,88218,Sajilo Water Purifier,18,2024-07-10 12:33:27,3304.03,6653,Nepal,2024-07,59472.54,0.3227848101265822,654158.58,0.09091456080878738,4.4,Highly useful
224,100225,99961,CG Electric Kettle,13,2024-09-17 10:19:45,1591.8,6535,Nepal,2024-09,20693.399999999998,-0.09666666666666668,698740.75,0.029615275765725698,4.2,Very satisfied
225,100226,71012,Himalayan Noodles Pack,14,2024-11-06 05:15:34,35.77,5264,Nepal,2024-11,500.78000000000003,-0.15410385259631487,547351.24,0.0009149152562438701,4.3,Worth the money
226,100227,78775,Mi Smartphone Case,4,2025-03-13 06:21:31,310.15,5465,Nepal,2025-03,1240.6,0.12328767123287676,953405.02,0.0013012308242303988,4.9,Excellent experience
227,100228,70175,Steel Water Bottle,2,2025-01-10 12:31:30,726.07,6101,Nepal,2025-01,1452.14,0.35090909090909084,1048154.77,0.001385425169605439,4.4,Excellent experience
228,100229,13110,Shree Antacid Syrup,17,2024-12-15 00:16:08,141.54,5093,Nepal,2024-12,2406.18,0.08910891089108919,570405.23,0.004218369456395061,4.8,Very satisfied
229,100230,93014,Electric Induction Stove,2,2024-11-04 18:46:24,6939.25,8514,Nepal,2024-11,13878.5,-0.15410385259631487,547351.24,0.025355747800991552,4.8,Excellent experience
230,100231,31459,Mi Smartphone Case,17,2025-04-18 09:40:51,374.65,7738,Nepal,2025-04,6369.049999999999,-0.047256097560975596,832280.23,0.007652530686689505,5.0,Will recommend for sure
231,100232,92785,Rudraksha Mala,12,2024-10-11 01:30:54,267.5,9779,Nepal,2024-10,3210.0,0.10147601476014767,709513.82,0.0045242247712666125,4.0,Great product!
232,100233,16809,Nepali Tea Box,13,2024-10-29 12:33:03,124.99,5318,Nepal,2024-10,1624.87,0.10147601476014767,709513.82,0.002290117477909028,3.4,Average quality
233,100234,73900,Himalayan Noodles Pack,2,2025-02-16 18:55:54,36.59,9962,Nepal,2025-02,73.18,-0.21399730820995966,798494.09,9.164751613878571e-05,5.0,Fast delivery
234,100235,71481,Steel Water Bottle,19,2024-10-31 16:54:52,593.43,5064,Nepal,2024-10,11275.169999999998,0.10147601476014767,709513.82,0.01589140293278572,4.3,Highly useful
235,100236,26732,SastoDeal Hoodie,2,2024-10-23 01:11:36,1618.28,9193,Nepal,2024-10,3236.56,0.10147601476014767,709513.82,0.004561658855355348,1.2,Item arrived damaged
236,100237,80387,Buddha Keychain,2,2024-06-20 04:24:00,119.28,8984,Nepal,2024-06,238.56,0.0,365134.28,0.0006533486803813654,4.2,"Bought again, loved it"
237,100238,48566,Mi Smartphone Case,20,2025-06-12 03:14:54,560.48,7425,Nepal,2025-06,11209.6,-0.5720338983050848,347660.77,0.032242924618731066,4.6,Very satisfied
238,100239,49822,SastoDeal Hoodie,16,2024-11-08 08:22:15,1177.7,9634,Nepal,2024-11,18843.2,-0.15410385259631487,547351.24,0.034426157507197755,4.1,Good quality at a fair price
239,100240,27979,Daraz Shopping Bag,9,2025-01-25 13:55:08,97.15,8053,Nepal,2025-01,874.35,0.35090909090909084,1048154.77,0.0008341802422937979,4.6,Will recommend for sure
240,100241,45978,CG Electric Kettle,19,2024-12-29 10:41:20,1623.46,5084,Nepal,2024-12,30845.74,0.08910891089108919,570405.23,0.05407688846050728,4.7,"Bought again, loved it"
241,100242,17662,Rudraksha Mala,15,2025-02-17 00:52:57,300.75,6661,Nepal,2025-02,4511.25,-0.21399730820995966,798494.09,0.005649697419801818,5.0,Excellent service and packaging
242,100243,90070,Rudraksha Mala,5,2025-03-09 03:42:00,312.25,9779,Nepal,2025-03,1561.25,0.12328767123287676,953405.02,0.001637551688158722,3.3,Average quality
243,100244,96295,Steel Water Bottle,19,2024-10-09 16:11:08,320.7,5255,Nepal,2024-10,6093.3,0.10147601476014767,709513.82,0.008587993395251977,4.7,Good quality at a fair price
244,100245,80704,Himalayan Noodles Pack,12,2025-01-01 16:01:49,39.41,9304,Nepal,2025-01,472.91999999999996,0.35090909090909084,1048154.77,0.0004511929092303801,4.2,Great product!
245,100246,72987,CG Electric Kettle,3,2024-12-09 05:52:13,2095.75,7669,Nepal,2024-12,6287.25,0.08910891089108919,570405.23,0.011022426985811474,3.1,Takes time to use
246,100247,75890,Wooden Wall Clock,19,2024-11-23 11:43:40,1907.96,5703,Nepal,2024-11,36251.24,-0.15410385259631487,547351.24,0.0662303057904829,4.8,Will recommend for sure
247,100248,92434,SastoDeal Hoodie,19,2025-02-25 15:55:42,1289.78,6657,Nepal,2025-02,24505.82,-0.21399730820995966,798494.09,0.03069004555813306,4.8,Fast delivery
248,100249,48183,KTM Bike Helmet,5,2024-06-22 07:02:05,1500.49,8222,Nepal,2024-06,7502.45,0.0,365134.28,0.02054709845375241,4.8,Excellent service and packaging
249,100250,62624,Electric Induction Stove,16,2024-09-09 01:52:01,4246.96,5774,Nepal,2024-09,67951.36,-0.09666666666666668,698740.75,0.09724831419950819,4.3,Very satisfied
250,100251,32648,Daraz Shopping Bag,11,2024-08-09 12:09:55,144.95,6400,Nepal,2024-08,1594.4499999999998,-0.0430622009569378,559344.29,0.0028505699057015488,5.0,Excellent experience
251,100252,40837,Toothbrush Set,11,2025-05-22 05:01:22,116.6,7809,Nepal,2025-05,1282.6,0.13280000000000003,828681.74,0.0015477594570866252,4.4,"Bought again, loved it"
252,100253,76873,Himalayan Noodles Pack,20,2025-02-11 19:44:29,49.34,9405,Nepal,2025-02,986.8000000000001,-0.21399730820995966,798494.09,0.001235826303986796,4.2,Highly useful
253,100254,28858,Everest Notebook,5,2025-05-01 02:23:50,94.04,7696,Nepal,2025-05,470.20000000000005,0.13280000000000003,828681.74,0.0005674072171543204,3.2,Average quality
254,100255,53254,KTM Bike Helmet,17,2024-06-20 14:52:02,983.77,5759,Nepal,2024-06,16724.09,0.0,365134.28,0.04580257432964114,2.3,Item arrived damaged
255,100256,17872,Mi Smartphone Case,1,2024-09-22 07:22:39,578.52,6035,Nepal,2024-09,578.52,-0.09666666666666668,698740.75,0.0008279465595787851,4.5,Fast delivery
256,100257,26735,Toothbrush Set,6,2024-08-18 10:50:03,221.89,5999,Nepal,2024-08,1331.34,-0.0430622009569378,559344.29,0.0023801798352138357,3.0,It's okay
257,100258,93348,Shree Antacid Syrup,19,2025-04-22 15:23:42,177.51,7270,Nepal,2025-04,3372.6899999999996,-0.047256097560975596,832280.23,0.004052349050751812,3.3,Average quality
258,100259,21316,Toothbrush Set,16,2024-06-18 07:48:46,184.5,7545,Nepal,2024-06,2952.0,0.0,365134.28,0.008084696950393154,1.0,Too expensive for the quality
259,100260,34323,Buddha Keychain,10,2024-12-05 10:39:44,227.8,9010,Nepal,2024-12,2278.0,0.08910891089108919,570405.23,0.0039936520217390015,4.3,Worth the money
260,100261,87613,Kashmiri Shawl,12,2024-06-19 08:17:07,1867.61,5702,Nepal,2024-06,22411.32,0.0,365134.28,0.06137829622570633,4.9,Very satisfied
261,100262,79996,Rice Cooker Small,17,2024-06-17 15:30:27,3349.57,9215,Nepal,2024-06,56942.69,0.0,365134.28,0.15594999735439793,2.5,Below expectations
262,100263,55066,SastoDeal Hoodie,20,2024-08-30 10:09:42,1130.27,7494,Nepal,2024-08,22605.4,-0.0430622009569378,559344.29,0.040414107025209825,3.9,It's okay
263,100264,53516,Rudraksha Mala,4,2024-07-27 01:56:57,222.02,9393,Nepal,2024-07,888.08,0.3227848101265822,654158.58,0.0013575913045426999,1.5,Below expectations
264,100265,13583,Daraz Shopping Bag,12,2024-11-29 13:55:52,82.14,8170,Nepal,2024-11,985.6800000000001,-0.15410385259631487,547351.24,0.0018008180633700584,3.1,Nothing special
265,100266,47863,CG Electric Kettle,1,2024-11-09 13:31:49,1901.17,5202,Nepal,2024-11,1901.17,-0.15410385259631487,547351.24,0.0034734003708477945,4.5,Worth the money
266,100267,11908,Handmade Woolen Cap,11,2024-10-06 23:10:38,407.6,9158,Nepal,2024-10,4483.6,0.10147601476014767,709513.82,0.0063192567552806805,3.6,It's okay
267,100268,90783,Rice Cooker Small,10,2024-09-21 03:08:00,3869.87,6533,Nepal,2024-09,38698.7,-0.09666666666666668,698740.75,0.05538348808195314,4.8,Excellent service and packaging
268,100269,68047,KTM Bike Helmet,1,2024-07-27 21:01:48,990.86,5468,Nepal,2024-07,990.86,0.3227848101265822,654158.58,0.0015147091703666105,4.9,Good quality at a fair price
269,100270,96238,Mi Smartphone Case,4,2024-08-13 06:10:01,364.52,6619,Nepal,2024-08,1458.08,-0.0430622009569378,559344.29,0.0026067665766285014,4.5,Great product!
270,100271,97354,SastoDeal Hoodie,7,2025-04-16 17:28:05,1680.83,7744,Nepal,2025-04,11765.81,-0.047256097560975596,832280.23,0.014136837060277161,4.1,Will recommend for sure
271,100272,22087,Steel Water Bottle,14,2025-01-21 07:39:20,752.72,6210,Nepal,2025-01,10538.08,0.35090909090909084,1048154.77,0.01005393506915014,4.9,Excellent service and packaging
272,100273,71619,Electric Induction Stove,8,2025-05-16 21:15:14,4260.42,7932,Nepal,2025-05,34083.36,0.13280000000000003,828681.74,0.04112961388530173,2.7,Too expensive for the quality
273,100274,70149,Wooden Wall Clock,20,2025-02-24 01:06:33,1935.94,9430,Nepal,2025-02,38718.8,-0.21399730820995966,798494.09,0.04848977654925411,4.2,Great product!
274,100275,66794,Himalayan Noodles Pack,15,2024-12-04 01:34:36,32.29,6482,Nepal,2024-12,484.34999999999997,0.08910891089108919,570405.23,0.0008491331680110997,5.0,Great product!
275,100276,32209,Handmade Woolen Cap,5,2024-10-08 05:34:47,633.5,9079,Nepal,2024-10,3167.5,0.10147601476014767,709513.82,0.004464324599061369,4.9,"Bought again, loved it"
276,100277,67085,CG Electric Kettle,6,2024-11-08 15:15:31,2114.13,9817,Nepal,2024-11,12684.78,-0.15410385259631487,547351.24,0.02317484473041479,4.7,Highly useful
277,100278,66495,Mi Smartphone Case,6,2025-03-05 12:25:33,680.46,6702,Nepal,2025-03,4082.76,0.12328767123287676,953405.02,0.004282293374121315,4.2,Excellent service and packaging
278,100279,47500,SastoDeal Hoodie,1,2025-05-24 19:50:03,1764.72,9085,Nepal,2025-05,1764.72,0.13280000000000003,828681.74,0.002129550966092242,3.2,Nothing special
279,100280,50666,Nepali Tea Box,1,2024-11-11 07:41:51,197.2,5381,Nepal,2024-11,197.2,-0.15410385259631487,547351.24,0.0003602805394210854,3.8,Nothing special
280,100281,42285,Everest Notebook,2,2024-09-22 21:38:38,175.54,8155,Nepal,2024-09,351.08,-0.09666666666666668,698740.75,0.0005024467229083176,4.8,Worth the money
281,100282,42503,Electric Induction Stove,9,2025-01-17 21:41:45,4284.68,5440,Nepal,2025-01,38562.12,0.35090909090909084,1048154.77,0.03679048276429635,3.5,Average quality
282,100283,67505,Nepali Tea Box,6,2024-08-21 21:12:46,295.54,5770,Nepal,2024-08,1773.2400000000002,-0.0430622009569378,559344.29,0.003170212035238619,4.0,Fast delivery
283,100284,30772,CG Electric Kettle,16,2025-03-24 09:55:14,1788.72,9329,Nepal,2025-03,28619.52,0.12328767123287676,953405.02,0.030018218280411405,4.6,Good quality at a fair price
284,100285,57944,Sajilo Water Purifier,8,2025-02-21 23:46:30,3931.42,8983,Nepal,2025-02,31451.36,-0.21399730820995966,798494.09,0.03938834412662967,4.5,"Bought again, loved it"
285,100286,65211,Rudraksha Mala,13,2024-12-12 16:57:03,448.65,9256,Nepal,2024-12,5832.45,0.08910891089108919,570405.23,0.010225099093148216,4.4,Will recommend for sure
286,100287,10570,Rice Cooker Small,5,2024-10-20 07:32:43,3230.27,8111,Nepal,2024-10,16151.35,0.10147601476014767,709513.82,0.02276396814934486,4.3,Great product!
287,100288,84740,Buddha Keychain,18,2025-05-27 13:03:54,131.48,5839,Nepal,2025-05,2366.64,0.13280000000000003,828681.74,0.00285590943514696,3.2,Reasonable for the price
288,100289,84924,Sajilo Water Purifier,16,2025-04-06 16:18:33,3933.39,5652,Nepal,2025-04,62934.24,-0.047256097560975596,832280.23,0.07561664657107138,4.0,Will recommend for sure
289,100290,39008,Sajilo Water Purifier,14,2024-07-02 21:58:38,3467.68,8698,Nepal,2024-07,48547.52,0.3227848101265822,654158.58,0.07421368684027656,4.4,Good quality at a fair price
290,100291,86438,Shree Antacid Syrup,12,2024-10-05 09:35:37,170.86,7961,Nepal,2024-10,2050.32,0.10147601476014767,709513.82,0.0028897534370789287,4.5,Highly useful
291,100292,42809,CG Electric Kettle,11,2025-01-13 05:13:57,2474.9,9581,Nepal,2025-01,27223.9,0.35090909090909084,1048154.77,0.025973168065628324,4.6,Will recommend for sure
292,100293,32188,Rice Cooker Small,18,2024-09-06 19:24:46,2257.15,8667,Nepal,2024-09,40628.700000000004,-0.09666666666666668,698740.75,0.058145599780748444,3.3,Takes time to use
293,100294,58465,Himalayan Noodles Pack,6,2025-01-02 15:50:48,51.24,6954,Nepal,2025-01,307.44,0.35090909090909084,1048154.77,0.0002933154614179736,2.0,Not good
294,100295,49738,Mi Smartphone Case,12,2025-04-22 05:56:42,656.79,5868,Nepal,2025-04,7881.48,-0.047256097560975596,832280.23,0.009469743141681978,4.4,Good quality at a fair price
295,100296,12086,Sajilo Water Purifier,1,2025-02-21 08:14:00,4701.05,5017,Nepal,2025-02,4701.05,-0.21399730820995966,798494.09,0.005887394858489185,4.4,Excellent experience
296,100297,45951,Wooden Wall Clock,13,2025-05-03 20:54:22,2098.9,7235,Nepal,2025-05,27285.7,0.13280000000000003,828681.74,0.03292663357104985,4.3,Great product!
297,100298,90770,Buddha Keychain,20,2024-07-23 15:24:25,229.61,5675,Nepal,2024-07,4592.200000000001,0.3227848101265822,654158.58,0.007020010346726632,4.2,Excellent experience
298,100299,76460,Wall Calendar,15,2024-12-27 10:15:11,169.35,8985,Nepal,2024-12,2540.25,0.08910891089108919,570405.23,0.004453412883328577,4.9,Will recommend for sure
299,100300,40343,Handmade Woolen Cap,14,2024-08-28 12:53:03,633.7,8642,Nepal,2024-08,8871.800000000001,-0.0430622009569378,559344.29,0.01586107189902663,1.6,Below expectations
300,100301,53187,Rudraksha Mala,5,2025-04-04 23:26:36,227.57,7167,Nepal,2025-04,1137.85,-0.047256097560975596,832280.23,0.0013671476973566943,4.3,Fast delivery
301,100302,34623,Electric Induction Stove,18,2024-06-27 14:46:27,4695.31,7502,Nepal,2024-06,84515.58,0.0,365134.28,0.23146438072042974,3.6,Average quality
